timestamp,captcha_file,sent_string,method,conf_score,success,notes
2025-08-26 01:31:49,attempts\captcha_images\captcha_1756161105367.png,1007,tesseract,0.0,False,captcha_incorrect
2025-08-26 01:31:57,attempts\captcha_images\captcha_1756161113337.png,7638,tesseract,0.0,False,captcha_incorrect
2025-08-26 01:32:07,attempts\captcha_images\captcha_1756161121540.png,8652,tesseract+fullimage,14.0,True,
2025-08-26 01:32:17,attempts\captcha_images\captcha_1756161131073.png,2645,tesseract+fullimage,8.0,True,
2025-08-26 01:32:26,attempts\captcha_images\captcha_1756161140342.png,9786,tesseract+fullimage,15.0,True,
2025-08-26 01:32:35,attempts\captcha_images\captcha_1756161149328.png,4962,tesseract+fullimage,50.0,True,
2025-08-26 01:32:44,attempts\captcha_images\captcha_1756161158203.png,6815,tesseract+fullimage,47.0,True,
2025-08-26 01:32:53,attempts\captcha_images\captcha_1756161167442.png,3216,tesseract+fullimage,29.0,False,captcha_incorrect
2025-08-26 01:33:03,attempts\captcha_images\captcha_1756161177387.png,6892,tesseract+fullimage,22.0,True,
2025-08-26 01:33:12,attempts\captcha_images\captcha_1756161186068.png,1849,tesseract+fullimage,43.0,False,captcha_incorrect
2025-08-26 01:33:22,attempts\captcha_images\captcha_1756161196152.png,2498,tesseract+fullimage,2.0,True,
2025-08-26 01:33:32,attempts\captcha_images\captcha_1756161206043.png,3061,tesseract+fullimage,0.0,True,
2025-08-26 01:33:41,attempts\captcha_images\captcha_1756161215540.png,5029,tesseract+fullimage,65.0,True,
2025-08-26 01:33:51,attempts\captcha_images\captcha_1756161224799.png,1380,tesseract+fullimage,0.0,True,
2025-08-26 01:33:59,attempts\captcha_images\captcha_1756161234307.png,5134,tesseract+fullimage,41.0,True,
2025-08-26 01:34:08,attempts\captcha_images\captcha_1756161242951.png,8909,tesseract+fullimage,0.0,True,
2025-08-26 01:34:17,attempts\captcha_images\captcha_1756161251577.png,8683,tesseract+fullimage,0.0,True,
2025-08-26 01:34:26,attempts\captcha_images\captcha_1756161260867.png,8934,tesseract+fullimage,0.0,True,
2025-08-26 01:34:34,attempts\captcha_images\captcha_1756161270073.png,5477,tesseract,0.0,True,
2025-08-26 01:34:43,attempts\captcha_images\captcha_1756161277222.png,4258,tesseract+fullimage,4.0,True,
2025-08-26 01:34:52,attempts\captcha_images\captcha_1756161286199.png,5944,tesseract+fullimage,12.0,True,
2025-08-26 01:35:01,attempts\captcha_images\captcha_1756161295289.png,6465,tesseract+fullimage,7.0,True,
2025-08-26 01:35:10,attempts\captcha_images\captcha_1756161304479.png,1068,tesseract+fullimage,0.0,True,
2025-08-26 01:35:19,attempts\captcha_images\captcha_1756161313467.png,4947,tesseract+fullimage,0.0,False,captcha_incorrect
2025-08-26 01:35:29,attempts\captcha_images\captcha_1756161323357.png,6214,tesseract+fullimage,0.0,False,captcha_incorrect
2025-08-26 01:35:39,attempts\captcha_images\captcha_1756161333452.png,5264,tesseract+fullimage,23.0,True,
2025-08-26 01:35:47,attempts\captcha_images\captcha_1756161342960.png,5825,tesseract,0.0,False,captcha_incorrect
2025-08-26 01:35:57,attempts\captcha_images\captcha_1756161351038.png,2969,tesseract+fullimage,4.0,False,captcha_incorrect
2025-08-26 01:36:07,attempts\captcha_images\captcha_1756161361248.png,4628,tesseract+fullimage,19.0,True,
2025-08-26 01:36:16,attempts\captcha_images\captcha_1756161370818.png,9625,tesseract+fullimage,31.0,True,
2025-08-26 01:36:26,attempts\captcha_images\captcha_1756161379985.png,1387,tesseract+fullimage,0.0,True,
2025-08-26 01:36:33,attempts\captcha_images\captcha_1756161389225.png,3479,tesseract,51.0,False,captcha_incorrect
2025-08-26 01:36:43,attempts\captcha_images\captcha_1756161397251.png,5100,tesseract+fullimage,73.0,True,
2025-08-26 01:36:52,attempts\captcha_images\captcha_1756161406486.png,7080,tesseract+fullimage,69.0,True,
2025-08-26 01:37:01,attempts\captcha_images\captcha_1756161415551.png,1622,tesseract+fullimage,61.0,True,
2025-08-26 01:37:10,attempts\captcha_images\captcha_1756161424709.png,1472,tesseract+fullimage,59.0,True,
2025-08-26 01:37:17,attempts\captcha_images\captcha_1756161433891.png,5323,tesseract,73.0,False,captcha_incorrect
2025-08-26 01:37:28,attempts\captcha_images\captcha_1756161441963.png,1806,tesseract+fullimage,21.0,True,
2025-08-26 01:37:37,attempts\captcha_images\captcha_1756161451428.png,1289,tesseract+fullimage,0.0,True,
2025-08-26 01:37:46,attempts\captcha_images\captcha_1756161460635.png,3724,tesseract+fullimage,0.0,True,
2025-08-26 01:37:55,attempts\captcha_images\captcha_1756161469648.png,1444,tesseract+fullimage,51.0,True,
2025-08-26 01:38:04,attempts\captcha_images\captcha_1756161478836.png,5236,tesseract+fullimage,27.0,False,captcha_incorrect
2025-08-26 01:38:15,attempts\captcha_images\captcha_1756161488954.png,8515,tesseract+fullimage,0.0,True,
2025-08-26 01:38:24,attempts\captcha_images\captcha_1756161498279.png,1988,tesseract+fullimage,7.0,True,
2025-08-26 01:38:33,attempts\captcha_images\captcha_1756161507191.png,6264,tesseract+fullimage,0.0,False,captcha_incorrect
2025-08-26 01:38:43,attempts\captcha_images\captcha_1756161517264.png,9362,tesseract+fullimage,0.0,True,
2025-08-26 01:38:53,attempts\captcha_images\captcha_1756161526720.png,1634,tesseract+fullimage,28.0,False,captcha_incorrect
2025-08-26 01:39:01,attempts\captcha_images\captcha_1756161537019.png,4173,tesseract,55.0,False,captcha_incorrect
2025-08-26 01:39:12,attempts\captcha_images\captcha_1756161545497.png,9786,tesseract+fullimage,0.0,True,
2025-08-26 01:39:21,attempts\captcha_images\captcha_1756161555405.png,5664,tesseract+fullimage,20.0,True,
2025-08-26 01:39:31,attempts\captcha_images\captcha_1756161564834.png,2126,tesseract+fullimage,73.0,True,
2025-08-26 01:39:40,attempts\captcha_images\captcha_1756161574578.png,7040,tesseract+fullimage,74.0,True,
2025-08-26 01:39:50,attempts\captcha_images\captcha_1756161584061.png,9093,tesseract+fullimage,0.0,True,
2025-08-26 01:40:00,attempts\captcha_images\captcha_1756161593655.png,4310,tesseract+fullimage,0.0,True,
2025-08-26 01:40:10,attempts\captcha_images\captcha_1756161603629.png,4642,tesseract+fullimage,58.0,True,
2025-08-26 01:40:20,attempts\captcha_images\captcha_1756161614078.png,2946,tesseract+fullimage,10.0,True,
2025-08-26 01:40:31,attempts\captcha_images\captcha_1756161624001.png,9076,tesseract+fullimage,32.0,True,
2025-08-26 01:40:41,attempts\captcha_images\captcha_1756161634481.png,4832,tesseract+fullimage,20.0,True,
2025-08-26 01:40:51,attempts\captcha_images\captcha_1756161644358.png,1804,tesseract+fullimage,38.0,True,
2025-08-26 01:41:00,attempts\captcha_images\captcha_1756161654145.png,6574,tesseract+fullimage,0.0,True,
2025-08-26 01:41:10,attempts\captcha_images\captcha_1756161663522.png,8444,tesseract+fullimage,24.0,True,
2025-08-26 01:41:19,attempts\captcha_images\captcha_1756161673028.png,3456,tesseract+fullimage,18.0,True,
2025-08-26 01:41:28,attempts\captcha_images\captcha_1756161682187.png,9349,tesseract+fullimage,0.0,True,
2025-08-26 01:41:38,attempts\captcha_images\captcha_1756161691771.png,2324,tesseract+fullimage,0.0,True,
2025-08-26 01:41:47,attempts\captcha_images\captcha_1756161701038.png,8439,tesseract+fullimage,28.0,True,
2025-08-26 01:41:56,attempts\captcha_images\captcha_1756161710410.png,1345,tesseract+fullimage,41.0,True,
2025-08-26 01:42:06,attempts\captcha_images\captcha_1756161719579.png,9260,tesseract+fullimage,10.0,True,
2025-08-26 01:42:15,attempts\captcha_images\captcha_1756161729125.png,9414,tesseract+fullimage,0.0,True,
2025-08-26 01:42:22,attempts\captcha_images\captcha_1756161738431.png,5594,tesseract,0.0,True,
2025-08-26 02:01:13,attempts\captcha_images\captcha_1756162870056.png,9886,model+fallback,35.75,False,captcha_incorrect
2025-08-26 02:01:21,attempts\captcha_images\captcha_1756162877650.png,4657,model+fallback,36.5,False,captcha_incorrect
2025-08-26 02:04:36,attempts\captcha_images\captcha_1756163070164.png,4145,tesseract+fullimage,55.0,False,captcha_incorrect
2025-08-26 02:04:47,attempts\captcha_images\captcha_1756163080725.png,8306,tesseract+fullimage,0.0,True,
2025-08-26 02:04:53,attempts\captcha_images\captcha_1756163090318.png,5075,tesseract+fullimage,40.0,False,submit_failed
2025-08-26 10:55:35,attempts\captcha_images\captcha_1756194930967.png,957,tesseract+fullimage,0.0,False,captcha_incorrect
2025-08-26 10:55:43,attempts\captcha_images\captcha_1756194939513.png,9886,model+fallback,48.0,False,captcha_incorrect
2025-08-26 10:55:51,attempts\captcha_images\captcha_1756194947046.png,9375,tesseract,39.0,True,
2025-08-26 10:55:57,attempts\captcha_images\captcha_1756194953723.png,539,tesseract+fullimage,0.0,False,captcha_incorrect
2025-08-26 10:56:05,attempts\captcha_images\captcha_1756194961494.png,9987,model+fallback,39.25,False,captcha_incorrect
2025-08-26 10:56:12,attempts\captcha_images\captcha_1756194968910.png,9886,model+fallback,37.5,False,captcha_incorrect
2025-08-26 10:56:19,attempts\captcha_images\captcha_1756194976289.png,5887,model+fallback,43.5,False,captcha_incorrect
2025-08-26 10:56:28,attempts\captcha_images\captcha_1756194985304.png,7388,tesseract,19.0,False,captcha_incorrect
2025-08-26 16:18:25,attempts\captcha_images\captcha_1756214298827.png,8847,model+fallback+fullimage,0.0,False,captcha_incorrect
2025-08-26 16:18:36,attempts\captcha_images\captcha_1756214309832.png,1856,model+fallback+fullimage,38.0,True,
2025-08-26 16:18:45,attempts\captcha_images\captcha_1756214319706.png,5805,model+fallback+fullimage,7.0,True,
2025-08-26 16:18:54,attempts\captcha_images\captcha_1756214328643.png,2964,model+fallback+fullimage,21.0,False,captcha_incorrect
2025-08-26 16:19:05,attempts\captcha_images\captcha_1756214338854.png,4579,model+fallback+fullimage,62.0,True,
2025-08-26 16:19:14,attempts\captcha_images\captcha_1756214348466.png,4205,model+fallback,24.75,False,captcha_incorrect
2025-08-26 16:19:24,attempts\captcha_images\captcha_1756214358304.png,9723,model+fallback+fullimage,21.0,True,
2025-08-26 16:19:34,attempts\captcha_images\captcha_1756214367887.png,2073,model+fallback+fullimage,84.0,False,captcha_incorrect
2025-08-26 16:19:44,attempts\captcha_images\captcha_1756214378338.png,6307,model+fallback+fullimage,50.0,True,
2025-08-26 16:19:53,attempts\captcha_images\captcha_1756214387979.png,3488,model+fallback,29.0,False,captcha_incorrect
